chromosome	position	polarity
chromosome_25	444277	0
chromosome_25	444282	0
chromosome_25	444298	1
chromosome_25	444315	0
chromosome_25	444351	0
chromosome_25	444357	0
chromosome_25	444360	0
chromosome_25	444390	1
chromosome_25	444393	0
chromosome_25	444399	1
chromosome_25	444412	1
chromosome_25	444426	0
chromosome_25	444629	0
chromosome_25	444818	1
chromosome_25	444819	1
chromosome_25	444861	1
chromosome_25	444895	1
chromosome_25	444996	1
chromosome_25	445031	1
chromosome_25	445037	0
chromosome_25	445075	1
chromosome_25	445091	0
chromosome_25	445100	0
chromosome_25	445108	1
chromosome_25	445110	0
chromosome_25	445152	1
chromosome_25	445161	0
chromosome_25	445181	0
chromosome_25	445182	1
chromosome_25	445184	0
chromosome_25	445227	0
chromosome_25	445261	1
chromosome_25	445298	0
chromosome_25	445336	1
chromosome_25	445358	0
chromosome_25	445380	0
chromosome_25	445398	1
chromosome_25	445404	1
chromosome_25	445578	1
chromosome_25	445594	1
chromosome_25	445660	0
chromosome_25	445692	0
chromosome_25	445721	0
chromosome_25	445857	0
chromosome_25	445922	1
chromosome_25	445932	0
chromosome_25	445967	1
chromosome_25	445978	1
chromosome_25	445984	1
chromosome_25	445986	0
chromosome_25	445993	0
chromosome_25	446001	0
chromosome_25	446009	0
chromosome_25	446015	0
chromosome_25	446016	0
chromosome_25	446029	1
chromosome_26	457653	1
chromosome_26	457689	1
chromosome_26	457715	0
chromosome_26	457723	1
chromosome_26	457769	0
chromosome_26	457803	0
chromosome_26	457822	1
chromosome_26	457852	1
chromosome_26	457923	0
chromosome_26	458022	1
chromosome_26	458086	1
chromosome_26	458115	1
chromosome_26	458183	0
chromosome_26	458186	0
chromosome_26	458194	1
chromosome_26	458198	1
chromosome_26	458231	1
chromosome_26	458246	1
chromosome_26	458247	0
chromosome_26	458271	0
chromosome_26	458273	1
chromosome_26	458304	0
chromosome_26	458306	1
chromosome_26	458310	1
chromosome_26	458378	1
chromosome_26	458385	1
chromosome_26	458417	1
chromosome_26	458430	1
chromosome_26	458453	0
chromosome_26	458457	0
chromosome_26	458493	1
chromosome_26	458515	0
chromosome_26	458563	1
chromosome_26	458615	1
chromosome_26	458625	1
chromosome_26	458646	0
chromosome_26	458681	0
chromosome_26	458683	1
chromosome_26	458700	0
chromosome_26	458756	1
chromosome_26	458783	1
chromosome_26	458827	0
chromosome_26	458881	1
chromosome_26	458895	1
chromosome_26	458912	0
chromosome_26	458929	1
chromosome_26	458936	0
chromosome_26	458954	1
chromosome_26	458960	1
chromosome_26	458979	1
chromosome_26	458990	0
chromosome_26	458991	0
chromosome_26	458993	1
chromosome_26	458997	1
chromosome_26	459001	0
chromosome_26	459003	1
chromosome_26	459019	1
chromosome_26	459067	0
chromosome_26	459079	1
chromosome_26	459104	0
chromosome_26	459125	1
chromosome_26	459130	0
chromosome_26	459137	1
chromosome_26	459145	0
chromosome_26	459171	1
chromosome_26	459173	0
chromosome_26	459178	1
chromosome_26	459204	0
chromosome_26	459205	1
chromosome_26	459264	0
chromosome_26	459289	1
chromosome_26	459305	1
chromosome_26	459328	0
chromosome_26	459370	1
chromosome_26	459395	1
chromosome_26	459549	0
chromosome_26	459586	0
chromosome_26	459587	0
chromosome_26	459592	0
chromosome_26	459597	0
chromosome_26	459603	0
chromosome_26	459618	0
chromosome_26	459619	0
chromosome_26	459622	1
chromosome_26	459636	1
chromosome_26	459647	0
chromosome_26	459696	1
chromosome_26	459769	0
chromosome_26	459772	1
chromosome_26	459818	0
chromosome_26	459899	1
chromosome_26	459935	0
chromosome_26	459945	1
chromosome_26	459954	0
chromosome_26	459985	1
chromosome_26	459991	0
chromosome_26	460002	0
chromosome_26	460011	1
chromosome_26	460013	0
chromosome_26	460038	0
chromosome_26	460078	0
chromosome_26	460104	1
chromosome_26	460107	0
chromosome_26	460219	0
chromosome_26	460225	1
chromosome_26	460237	1
chromosome_26	460274	0
chromosome_26	460295	0
chromosome_26	460315	1
chromosome_26	460320	0
chromosome_26	460329	1
chromosome_26	460351	0
chromosome_26	460375	0
chromosome_26	460376	0
chromosome_26	460447	0
chromosome_26	460460	1
chromosome_26	460463	1
chromosome_26	460486	0
chromosome_26	460647	0
chromosome_26	460665	0
chromosome_26	460934	0
chromosome_26	460956	1
chromosome_26	460996	1
chromosome_26	461033	0
chromosome_26	461050	0
chromosome_26	461055	1
chromosome_26	461096	1
chromosome_26	461099	0
chromosome_26	461107	0
chromosome_26	461119	0
chromosome_26	461151	1
chromosome_26	461168	1
chromosome_26	461207	0
chromosome_26	461220	0
chromosome_26	461231	0
chromosome_26	461239	0
chromosome_26	461252	0
chromosome_26	461254	1
chromosome_26	461264	0
chromosome_26	461279	0
chromosome_26	461328	0
chromosome_26	461351	1
chromosome_26	461506	0
chromosome_26	461538	1
chromosome_26	461650	1
chromosome_26	461672	0
chromosome_26	461681	0
chromosome_26	461696	0
chromosome_26	461731	0
chromosome_26	461757	1
chromosome_26	461781	0
chromosome_26	461832	0
chromosome_26	461837	0
chromosome_26	461854	0
chromosome_26	461864	1
chromosome_26	461896	1
chromosome_26	461906	0
chromosome_26	461924	0
chromosome_26	461967	0
chromosome_26	461999	0
chromosome_26	462012	0
chromosome_26	462016	1
chromosome_26	462091	1
chromosome_26	462276	0
chromosome_26	462302	0
chromosome_26	462408	1
chromosome_26	462642	1
chromosome_26	462847	1
chromosome_26	462969	1
chromosome_26	463018	0
chromosome_26	463170	1
chromosome_26	463207	0
chromosome_26	463377	1
chromosome_26	463638	1
chromosome_26	463819	0
chromosome_26	463885	0
chromosome_26	464010	0
chromosome_26	464138	1
chromosome_26	464248	0
chromosome_26	464343	0
chromosome_26	464470	0
chromosome_26	464628	1
chromosome_26	464700	0
chromosome_26	464740	1
chromosome_26	464757	1
chromosome_26	464812	1
chromosome_26	465015	1
chromosome_26	465022	0
chromosome_26	465040	0
chromosome_26	465162	0
chromosome_26	465168	0
chromosome_26	465286	0
chromosome_26	465292	0
chromosome_26	465309	1
chromosome_26	465365	1
chromosome_26	465420	1
chromosome_26	465569	1
chromosome_26	465626	0
chromosome_26	465691	0
chromosome_26	465739	1
chromosome_26	465744	0
chromosome_26	465821	0
chromosome_26	465822	1
chromosome_26	465840	1
chromosome_26	465910	0
chromosome_26	466001	1
chromosome_26	466040	0
chromosome_26	466067	0
chromosome_26	466168	0
chromosome_26	466192	1
chromosome_26	466398	0
chromosome_26	466571	1
chromosome_26	466687	0
chromosome_26	466841	0
chromosome_26	466992	0
chromosome_26	467059	0
chromosome_26	467069	1
chromosome_26	467084	0
chromosome_26	467258	0
chromosome_26	467496	0
chromosome_26	467534	1
chromosome_26	467605	1
chromosome_26	467631	1
chromosome_26	467678	0
chromosome_26	467684	0
chromosome_26	467697	0
chromosome_26	467782	0
chromosome_26	467801	1
chromosome_26	467858	1
chromosome_26	467895	1
chromosome_26	467943	0
chromosome_26	468086	1
chromosome_26	468156	0
chromosome_26	468168	0
chromosome_26	468306	1
chromosome_26	468632	0
chromosome_26	468968	0
chromosome_26	469189	0
chromosome_26	469572	1
chromosome_26	469829	0
chromosome_26	469836	1
chromosome_26	470024	1
chromosome_26	470048	1
chromosome_26	470117	1
chromosome_26	470470	1
chromosome_26	470834	0
chromosome_26	470858	0
chromosome_26	470875	0
chromosome_26	470877	1
chromosome_26	470917	1
chromosome_26	470923	0
chromosome_26	470982	1
chromosome_26	471006	0
chromosome_26	471049	1
chromosome_26	471115	0
chromosome_26	471119	1
chromosome_26	471153	1
chromosome_26	471184	0
chromosome_26	471199	0
chromosome_26	471201	0
chromosome_26	471203	0
chromosome_26	471228	1
chromosome_26	471238	1
chromosome_26	471253	0
chromosome_26	471341	1
chromosome_26	471343	0
chromosome_26	471357	0
chromosome_26	471367	0
chromosome_26	471553	1
chromosome_26	471579	1
chromosome_26	471608	0
chromosome_26	471689	1
chromosome_26	471890	0
chromosome_26	471949	0
chromosome_26	472015	0
chromosome_26	472070	0
chromosome_26	472189	1
chromosome_26	472298	0
chromosome_26	472334	1
chromosome_26	472377	1
chromosome_26	472395	0
chromosome_26	472714	0
chromosome_26	472720	0
chromosome_26	472752	1
chromosome_26	473038	1
chromosome_26	473120	0
chromosome_26	473172	1
chromosome_26	473294	1
chromosome_26	473535	0
chromosome_26	473681	0
chromosome_26	473875	1
chromosome_26	474094	0
chromosome_26	474113	1
chromosome_26	474138	1
chromosome_26	474160	1
chromosome_26	474192	0
chromosome_26	474245	0
chromosome_26	474362	0
chromosome_26	474405	1
chromosome_26	474458	1
chromosome_26	474952	1
chromosome_26	475028	0
chromosome_26	475042	0
chromosome_26	475059	1
chromosome_26	475065	0
chromosome_26	475084	0
chromosome_26	475171	1
chromosome_26	475184	1
chromosome_26	475209	1
chromosome_26	475234	0
chromosome_26	475239	0
chromosome_26	475258	0
chromosome_26	475301	0
chromosome_26	475344	0
chromosome_26	475384	0
chromosome_26	475466	0
chromosome_26	475470	0
chromosome_26	475483	0
chromosome_26	475508	0
chromosome_26	475590	0
chromosome_26	475622	1
chromosome_26	475639	1
chromosome_26	475651	1
chromosome_26	475668	0
chromosome_26	475688	0
chromosome_26	475810	1
chromosome_26	475829	1
chromosome_26	475832	1
chromosome_26	475882	1
chromosome_26	476100	1
chromosome_26	476198	0
chromosome_26	476225	0
chromosome_26	476250	1
chromosome_26	476325	0
chromosome_26	476347	1
chromosome_26	476350	1
chromosome_26	476362	1
chromosome_26	476419	0
chromosome_26	476420	0
chromosome_26	476430	0
chromosome_26	476440	0
chromosome_26	476514	0
chromosome_26	476655	0
chromosome_26	476741	1
chromosome_26	476772	1
chromosome_26	476859	0
chromosome_26	476893	1
chromosome_26	476969	1
chromosome_26	476971	0
chromosome_26	477002	1
chromosome_26	477029	1
chromosome_26	477030	1
chromosome_26	477045	1
chromosome_26	477061	1
chromosome_26	477085	0
chromosome_26	477087	1
chromosome_26	477090	0
chromosome_26	477102	0
chromosome_26	477128	1
chromosome_26	477141	0
chromosome_26	477170	1
chromosome_26	477202	0
chromosome_26	477220	0
chromosome_26	477224	1
chromosome_26	477230	1
chromosome_26	477253	0
chromosome_26	477290	1
chromosome_27	399203	1
chromosome_27	399223	0
chromosome_27	399227	1
chromosome_27	399245	0
chromosome_27	399247	1
chromosome_27	399270	1
chromosome_27	399273	0
chromosome_27	399296	0
chromosome_27	399306	1
chromosome_27	399350	1
chromosome_27	399366	0
chromosome_27	399378	1
chromosome_27	399386	1
chromosome_27	399444	0
chromosome_27	399455	1
chromosome_27	399485	0
chromosome_27	399505	0
chromosome_27	399525	1
chromosome_27	399548	1
chromosome_27	399555	1
chromosome_27	399558	0
chromosome_27	399563	1
chromosome_27	399564	0
chromosome_27	399575	0
chromosome_27	399598	0
chromosome_27	399599	1
chromosome_27	399609	0
chromosome_27	399613	1
chromosome_27	399614	1
chromosome_27	399628	1
chromosome_27	399879	0
chromosome_27	399977	1
chromosome_27	400001	1
chromosome_27	400002	0
chromosome_27	400003	0
chromosome_27	400009	0
chromosome_27	400014	1
chromosome_27	400021	0
chromosome_27	400123	1
chromosome_27	400130	0
chromosome_27	400133	0
chromosome_27	400139	1
chromosome_27	400174	0
chromosome_27	400191	1
chromosome_27	400194	1
chromosome_27	400195	1
chromosome_27	400208	0
chromosome_27	400223	1
chromosome_27	400249	0
chromosome_27	400255	0
chromosome_27	400322	1
chromosome_27	400325	1
chromosome_27	400333	0
chromosome_27	400370	1
chromosome_27	400375	0
chromosome_27	400390	1
chromosome_27	400403	1
chromosome_27	400408	1
chromosome_27	400422	0
chromosome_27	400432	1
chromosome_27	400477	0
chromosome_27	400488	0
chromosome_27	400516	0
chromosome_27	400517	1
chromosome_27	400609	0
chromosome_27	400634	1
chromosome_27	400640	1
chromosome_27	400734	0
chromosome_27	400761	1
chromosome_27	400765	1
chromosome_27	400804	0
chromosome_27	400805	0
chromosome_27	400806	1
chromosome_27	400854	1
chromosome_27	400859	1
chromosome_27	400947	1
chromosome_27	400956	0
chromosome_27	400978	0
chromosome_27	400995	0
chromosome_27	401015	0
chromosome_27	401187	1
chromosome_27	401236	1
chromosome_27	401276	1
chromosome_27	401298	1
chromosome_27	401330	0
chromosome_27	401366	1
chromosome_27	401377	1
chromosome_27	401384	1
chromosome_27	401409	1
chromosome_27	401410	1
chromosome_27	401471	1
chromosome_27	401473	0
chromosome_27	401519	1
chromosome_27	401522	1
chromosome_27	401534	0
chromosome_27	401566	1
chromosome_27	401589	0
chromosome_27	401611	0
chromosome_27	401625	0
chromosome_27	401639	0
chromosome_27	401689	0
chromosome_27	401713	1
chromosome_27	401736	0
chromosome_27	401748	0
chromosome_27	401749	0
chromosome_27	401750	0
chromosome_27	401758	0
chromosome_27	401775	0
chromosome_27	401781	0
chromosome_27	401787	1
chromosome_27	401804	0
chromosome_27	401808	0
chromosome_27	401895	0
chromosome_27	401899	0
chromosome_27	401909	1
chromosome_27	401953	0
chromosome_27	401955	1
chromosome_27	402045	0
chromosome_27	402054	0
chromosome_27	402067	0
chromosome_27	402088	0
chromosome_27	402222	1
chromosome_27	402237	0
chromosome_27	402238	1
chromosome_27	402298	1
chromosome_27	402308	0
chromosome_27	402355	0
chromosome_27	402374	1
chromosome_27	402421	0
chromosome_27	402508	0
chromosome_27	402572	0
chromosome_27	402578	0
chromosome_27	402600	1
chromosome_27	402608	1
chromosome_27	402610	0
chromosome_27	402684	0
chromosome_27	402701	0
chromosome_27	402740	1
chromosome_27	402769	1
chromosome_27	402891	0
chromosome_27	402893	0
chromosome_27	402897	1
chromosome_27	402900	0
chromosome_27	402930	1
chromosome_27	402933	0
chromosome_27	402935	1
chromosome_27	402944	1
chromosome_27	402948	1
chromosome_27	403022	0
chromosome_27	403030	1
chromosome_27	403031	1
chromosome_27	403044	0
chromosome_27	403045	0
chromosome_27	403065	1
chromosome_27	403092	1
chromosome_27	403100	0
chromosome_27	403104	1
chromosome_27	403107	0
chromosome_27	403137	0
chromosome_27	403148	1
chromosome_27	403152	0
chromosome_27	403161	0
chromosome_27	403179	0
chromosome_27	403181	0
chromosome_27	403191	1
chromosome_27	403211	0
chromosome_27	403224	0
chromosome_27	403240	1
chromosome_27	403254	1
chromosome_27	403316	1
chromosome_27	403320	0
chromosome_27	403334	1
chromosome_27	403335	1
chromosome_27	403360	0
chromosome_27	403364	1
chromosome_27	403386	1
chromosome_27	403397	0
chromosome_27	403414	1
chromosome_27	403428	1
chromosome_27	403430	0
chromosome_27	403503	0
chromosome_27	403551	1
chromosome_27	403553	0
chromosome_27	403559	1
chromosome_27	403564	0
chromosome_27	403606	1
chromosome_27	403625	1
chromosome_27	403632	1
chromosome_27	403635	1
chromosome_27	403753	0
chromosome_27	403773	0
chromosome_27	403776	1
chromosome_27	403784	0
chromosome_27	403791	1
chromosome_27	403799	1
chromosome_27	403815	1
chromosome_27	403849	1
chromosome_27	403867	0
chromosome_27	403885	0
chromosome_27	403889	1
chromosome_27	403899	1
chromosome_27	403917	0
chromosome_27	403927	1
chromosome_27	403943	1
chromosome_27	403951	1
chromosome_27	404030	0
chromosome_27	404070	0
chromosome_27	404083	1
chromosome_27	404106	1
chromosome_27	404117	1
chromosome_27	404122	1
chromosome_27	404125	1
chromosome_27	404138	0
chromosome_27	404195	1
chromosome_27	404217	0
chromosome_27	404238	1
chromosome_27	404295	1
chromosome_27	404310	0
chromosome_27	404312	1
chromosome_27	404328	1
chromosome_27	404370	0
chromosome_27	404388	1
chromosome_27	404484	1
chromosome_27	404489	1
chromosome_27	404516	1
chromosome_27	404531	0
chromosome_27	404565	1
chromosome_27	404580	0
chromosome_27	404596	0
chromosome_27	404619	1
chromosome_27	404637	0
chromosome_27	404721	0
chromosome_27	404781	0
chromosome_27	404857	0
chromosome_27	404896	1
chromosome_27	404914	1
chromosome_27	404938	1
chromosome_27	405024	0
chromosome_27	405107	0
chromosome_27	405159	1
chromosome_27	405246	1
chromosome_27	405295	1
chromosome_27	405495	0
chromosome_27	405552	1
chromosome_27	405628	1
chromosome_27	405630	1
chromosome_27	405652	1
chromosome_27	405719	1
chromosome_27	405725	1
chromosome_27	405747	1
chromosome_27	405776	0
chromosome_27	405812	0
chromosome_27	405816	1
chromosome_27	405852	1
chromosome_27	405875	1
chromosome_27	405887	1
chromosome_27	405917	1
chromosome_27	406067	0
chromosome_27	406298	0
chromosome_27	406310	1
chromosome_27	406420	1
chromosome_27	406482	0
chromosome_27	406603	1
chromosome_27	406688	1
chromosome_27	406769	1
chromosome_27	406799	1
chromosome_27	406844	0
chromosome_27	406845	1
chromosome_27	406849	0
chromosome_27	406850	0
chromosome_27	406853	0
chromosome_27	406872	1
chromosome_27	406880	1
chromosome_27	406881	0
chromosome_27	406882	1
chromosome_27	406895	1
chromosome_27	406899	0
chromosome_27	406909	1
chromosome_27	406911	1
chromosome_27	406936	0
chromosome_27	406957	0
chromosome_27	406961	0
chromosome_27	406995	1
chromosome_27	407051	0
chromosome_27	407055	1
chromosome_27	407087	0
chromosome_27	407108	1
chromosome_27	407142	1
chromosome_27	407161	0
chromosome_27	407212	1
chromosome_27	407263	1
chromosome_27	407367	1
chromosome_27	407373	1
chromosome_27	407394	1
chromosome_27	407408	1
chromosome_27	407411	0
chromosome_27	407489	1
chromosome_27	407490	0
chromosome_27	407514	0
chromosome_27	407528	1
chromosome_27	407549	0
chromosome_27	407552	1
chromosome_27	407557	1
chromosome_27	407589	0
chromosome_27	407590	1
chromosome_27	407613	0
chromosome_27	407625	0
chromosome_27	407677	0
chromosome_27	407728	1
chromosome_27	407742	0
chromosome_27	407791	0
chromosome_27	407804	0
chromosome_27	407821	1
chromosome_27	407834	0
chromosome_27	407855	0
chromosome_27	407869	1
chromosome_27	407871	1
chromosome_27	407876	0
chromosome_27	407878	0
chromosome_27	407885	1
chromosome_27	407926	0
chromosome_27	407927	1
chromosome_27	407974	0
chromosome_27	408001	1
chromosome_27	408023	1
chromosome_27	408053	0
chromosome_27	408072	0
chromosome_27	408076	0
chromosome_27	408084	0
chromosome_27	408094	1
chromosome_27	408291	0
chromosome_27	408313	0
chromosome_27	408316	0
chromosome_27	408332	0
chromosome_27	408351	1
chromosome_27	408462	1
chromosome_27	408526	0
chromosome_27	408554	1
chromosome_27	408555	1
chromosome_27	408585	0
chromosome_27	408623	0
chromosome_27	408648	0
chromosome_27	408654	1
chromosome_27	408706	1
chromosome_27	408846	1
chromosome_27	408864	1
chromosome_27	408930	1
chromosome_27	408968	0
chromosome_27	408969	1
chromosome_27	408970	1
chromosome_27	408977	0
chromosome_27	409018	0
chromosome_27	409027	1
chromosome_27	409045	0
chromosome_27	409060	1
chromosome_27	409084	0
chromosome_27	409090	0
chromosome_27	409091	1
chromosome_27	409126	0
chromosome_27	409141	0
chromosome_27	409173	1
chromosome_27	409190	0
chromosome_27	409205	0
chromosome_27	409223	0
chromosome_27	409225	1
chromosome_27	409272	1
chromosome_27	409273	1
chromosome_27	409282	0
chromosome_27	409283	0
chromosome_27	409358	1
chromosome_27	409361	1
chromosome_27	409371	0
chromosome_27	409401	0
chromosome_27	409428	1
chromosome_27	409429	1
chromosome_27	409490	1
chromosome_27	409492	0
chromosome_27	409498	0
chromosome_27	409515	1
chromosome_27	409549	1
chromosome_27	409628	1
chromosome_27	409736	0
chromosome_27	409766	1
chromosome_27	409772	0
chromosome_27	409815	1
chromosome_27	409846	0
chromosome_27	409863	0
chromosome_27	409874	0
chromosome_27	409907	1
chromosome_27	409936	0
chromosome_27	409960	1
chromosome_27	409993	0
chromosome_27	410048	1
chromosome_27	410068	0
chromosome_27	410098	0
chromosome_27	410259	0
chromosome_27	410308	1
chromosome_27	410323	1
chromosome_27	410358	0
chromosome_27	410359	0
chromosome_27	410417	1
chromosome_27	410429	0
chromosome_27	410437	0
chromosome_27	410467	0
chromosome_27	410468	1
chromosome_27	410469	0
chromosome_27	410623	0
chromosome_27	410630	0
chromosome_27	410645	0
chromosome_27	410654	0
chromosome_27	410660	1
chromosome_27	410675	1
chromosome_27	410676	0
chromosome_27	410691	1
chromosome_27	410702	0
chromosome_27	410801	0
chromosome_27	410830	1
chromosome_27	410840	0
chromosome_27	410855	0
chromosome_27	410858	1
chromosome_27	410904	0
chromosome_27	410913	1
chromosome_27	410938	0
chromosome_27	410958	0
chromosome_27	410971	0
chromosome_27	410995	1
chromosome_27	411004	1
chromosome_27	411008	0
chromosome_27	411015	0
chromosome_27	411023	1
chromosome_27	411063	0
chromosome_27	411103	1
chromosome_27	411134	0
chromosome_27	411188	0
chromosome_27	411216	0
chromosome_27	411218	0
chromosome_27	411241	1
chromosome_27	411255	1
chromosome_27	411263	1
chromosome_27	411266	1
chromosome_27	411272	1
chromosome_27	411273	1
chromosome_27	411286	0
chromosome_27	411287	0
chromosome_27	411288	0
chromosome_27	411316	1
chromosome_27	411338	1
chromosome_27	411358	1
chromosome_27	411378	0
chromosome_27	411383	0
chromosome_27	411385	0
chromosome_27	411404	1
chromosome_27	411407	0
chromosome_27	411423	0
chromosome_27	411424	0
chromosome_27	411429	0
chromosome_27	411431	0
chromosome_27	411458	1
chromosome_27	411460	0
chromosome_27	411463	1
chromosome_27	411465	1
chromosome_27	411467	0
chromosome_27	411504	1
chromosome_27	411510	0
chromosome_27	411514	1
chromosome_27	411515	1
chromosome_27	411531	1
chromosome_27	411556	0
chromosome_27	411702	1
chromosome_27	411705	1
chromosome_27	411707	1
chromosome_27	411714	1
chromosome_27	411715	0
chromosome_27	411734	1
chromosome_27	411776	1
chromosome_27	411796	0
chromosome_27	411823	0
chromosome_27	411835	1
chromosome_27	411844	0
chromosome_27	411951	0
chromosome_27	411967	1
chromosome_27	411983	1
chromosome_27	411985	1
chromosome_27	412002	0
chromosome_27	412043	1
chromosome_27	412050	0
chromosome_27	412055	1
chromosome_27	412181	0
chromosome_27	412196	0
chromosome_27	412380	1
chromosome_27	412395	1
chromosome_27	412396	0
chromosome_27	412401	0
chromosome_27	412422	0
chromosome_27	412429	0
chromosome_27	412491	0
chromosome_27	412502	1
chromosome_27	412506	0
chromosome_27	412507	1
chromosome_27	412522	0
chromosome_27	412552	0
chromosome_27	412566	0
chromosome_27	412570	1
chromosome_27	412575	1
chromosome_27	412638	0
chromosome_27	412665	1
chromosome_27	412667	1
chromosome_27	412741	0
chromosome_27	412776	0
chromosome_27	412792	1
chromosome_27	412858	0
chromosome_27	412887	1
chromosome_27	412890	0
chromosome_27	412960	0
chromosome_27	412972	1
chromosome_27	412988	0
chromosome_27	413042	0
chromosome_27	413046	0
chromosome_27	413079	1
chromosome_27	413156	0
chromosome_27	413160	0
chromosome_27	413163	0
chromosome_27	413178	1
chromosome_27	413188	1
chromosome_27	413195	0
chromosome_27	413197	0
chromosome_27	413221	1
chromosome_27	413234	0
chromosome_27	413267	1
chromosome_27	413270	1
chromosome_27	413298	1
chromosome_27	413307	0
chromosome_27	413312	0
chromosome_27	413315	1
chromosome_27	413322	0
chromosome_27	413324	1
chromosome_27	413328	0
chromosome_27	413348	1
chromosome_27	413360	0
chromosome_27	413421	0
chromosome_27	413422	0
chromosome_27	413475	1
chromosome_27	413481	0
chromosome_27	413495	0
chromosome_27	413556	0
chromosome_27	413564	0
chromosome_27	413570	0
chromosome_27	413588	1
chromosome_27	413654	0
chromosome_27	413665	0
chromosome_27	413725	1
chromosome_27	413765	0
chromosome_27	413797	1
chromosome_27	413858	0
chromosome_27	413865	0
chromosome_27	413920	0
chromosome_27	413964	1
chromosome_27	414193	0
chromosome_27	414222	0
chromosome_27	414229	1
chromosome_27	414242	1
chromosome_27	414248	0
chromosome_27	414251	1
chromosome_27	414252	1
chromosome_27	414261	1
chromosome_27	414265	0
chromosome_27	414277	0
chromosome_27	414329	0
chromosome_27	414336	1
chromosome_27	414356	0
chromosome_27	414359	1
chromosome_27	414362	1
chromosome_27	414368	0
chromosome_27	414371	0
chromosome_27	414375	1
chromosome_27	414392	0
chromosome_27	414403	1
chromosome_27	414419	1
chromosome_27	414428	0
chromosome_27	414435	1
chromosome_27	414478	0
chromosome_27	414479	0
chromosome_27	414486	0
chromosome_27	414490	0
chromosome_27	414499	1
chromosome_27	414501	0
chromosome_27	414503	0
chromosome_27	414506	1
chromosome_27	414519	0
chromosome_27	414524	0
chromosome_27	414526	0
chromosome_27	414540	0
chromosome_27	414575	0
chromosome_27	414588	1
chromosome_27	414590	1
chromosome_27	414619	1
chromosome_27	414664	0
chromosome_27	414701	1
chromosome_28_30	500291	0
chromosome_28_30	500392	0
chromosome_28_30	500418	1
chromosome_28_30	500520	0
chromosome_28_30	500658	1
chromosome_28_30	500754	0
chromosome_28_30	500822	1
chromosome_28_30	500831	0
chromosome_28_30	500875	1
chromosome_28_30	500933	0
chromosome_28_30	500939	0
chromosome_28_30	501041	1
chromosome_28_30	501126	0
chromosome_28_30	501168	0
chromosome_28_30	501175	1
chromosome_28_30	501208	1
chromosome_28_30	501211	1
chromosome_28_30	501246	0
chromosome_28_30	501381	1
chromosome_28_30	501428	0
chromosome_28_30	501441	0
chromosome_28_30	501455	0
chromosome_28_30	501502	1
chromosome_28_30	501531	1
chromosome_28_30	501533	0
chromosome_28_30	501549	1
chromosome_28_30	501892	0
chromosome_28_30	501932	0
chromosome_28_30	502056	1
chromosome_28_30	502108	0
chromosome_28_30	502198	0
chromosome_28_30	502200	0
chromosome_28_30	502285	1
chromosome_28_30	502435	0
chromosome_28_30	502453	0
chromosome_28_30	502462	1
chromosome_28_30	502469	1
chromosome_28_30	502473	1
chromosome_28_30	502484	1
chromosome_28_30	502570	0
chromosome_28_30	502604	1
chromosome_28_30	502668	0
chromosome_28_30	502685	1
chromosome_28_30	502704	1
chromosome_28_30	502718	0
chromosome_28_30	502729	0
chromosome_28_30	502751	0
chromosome_28_30	502843	0
chromosome_28_30	502882	0
chromosome_28_30	502939	0
chromosome_28_30	503110	0
chromosome_28_30	503115	1
chromosome_28_30	503153	1
chromosome_28_30	503239	1
chromosome_28_30	503283	0
chromosome_28_30	503771	0
chromosome_28_30	504063	0
chromosome_28_30	504221	1
chromosome_28_30	504292	0
chromosome_28_30	504360	1
chromosome_28_30	504547	1
chromosome_28_30	504583	0
chromosome_28_30	504639	1
chromosome_28_30	504713	1
chromosome_28_30	504776	0
chromosome_28_30	504802	0
chromosome_28_30	504920	1
chromosome_28_30	505097	1
chromosome_28_30	505098	1
chromosome_28_30	505131	0
chromosome_28_30	505189	1
chromosome_28_30	505294	0
chromosome_28_30	505318	1
chromosome_28_30	505331	0
chromosome_28_30	505483	0
chromosome_28_30	505528	0
chromosome_28_30	505611	0
chromosome_28_30	505734	1
chromosome_28_30	505744	0
chromosome_28_30	505752	0
chromosome_28_30	505762	1
chromosome_28_30	505908	0
chromosome_28_30	505926	1
chromosome_28_30	505935	0
chromosome_28_30	505957	0
chromosome_28_30	505976	0
chromosome_28_30	506139	0
chromosome_28_30	506504	0
chromosome_28_30	506794	1
chromosome_28_30	506942	1
chromosome_28_30	506975	0
chromosome_28_30	507093	1
chromosome_28_30	507094	0
chromosome_28_30	507122	1
chromosome_28_30	507469	1
chromosome_28_30	507480	1
chromosome_28_30	507481	0
chromosome_28_30	507547	0
chromosome_28_30	507573	1
chromosome_28_30	507586	0
chromosome_28_30	507595	1
chromosome_28_30	507606	1
chromosome_28_30	507625	1
chromosome_28_30	507631	1
chromosome_28_30	507652	0
chromosome_28_30	507692	1
chromosome_28_30	507740	0
chromosome_28_30	507774	1
chromosome_28_30	507782	0
chromosome_28_30	507799	0
chromosome_28_30	507801	0
chromosome_28_30	507889	0
chromosome_28_30	507980	1
chromosome_28_30	508088	0
chromosome_28_30	508091	1
chromosome_28_30	508175	1
chromosome_28_30	508184	0
chromosome_28_30	508276	1
chromosome_28_30	508324	0
chromosome_28_30	508332	0
chromosome_28_30	508341	0
chromosome_28_30	508365	0
chromosome_28_30	508456	0
chromosome_28_30	508480	1
